user_id,signup_date,country,gender,age,subscription_tier,subscription_price
405,2023-12-04T00:00:00.000000,France,Male,33,Premium,5.99
406,2023-09-18T00:00:00.000000,France,Male,28,Basic,2.99
407,2023-04-13T00:00:00.000000,France,Female,57,Premium,5.99
408,2023-03-15T00:00:00.000000,Spain,Male,29,Free,0.0
409,2023-11-29T00:00:00.000000,Spain,Male,33,Premium,5.99
410,2023-03-21T00:00:00.000000,Germany,Male,39,Free,0.0
411,2023-02-16T00:00:00.000000,Spain,Male,32,Free,0.0
412,2023-09-15T00:00:00.000000,Germany,Male,33,Basic,2.99
413,2023-06-03T00:00:00.000000,France,Female,26,Free,0.0
414,2023-09-10T00:00:00.000000,Germany,Non-Binary,33,Basic,2.99
415,2023-12-23T00:00:00.000000,Austria,Male,34,Free,0.0
416,2023-06-25T00:00:00.000000,Spain,Male,42,Basic,2.99
417,2023-02-17T00:00:00.000000,Spain,Female,38,Premium,5.99
418,2023-05-12T00:00:00.000000,Spain,Female,22,Free,0.0
419,2023-12-18T00:00:00.000000,Spain,Male,23,Basic,2.99
420,2023-05-23T00:00:00.000000,Austria,Female,29,Free,0.0
421,2023-07-02T00:00:00.000000,Netherlands,Female,32,Premium,5.99
422,2023-08-06T00:00:00.000000,Spain,Male,47,Basic,2.99
423,2023-07-16T00:00:00.000000,Germany,Female,36,Free,0.0
424,2023-03-11T00:00:00.000000,Netherlands,Female,28,Free,0.0
425,2023-07-17T00:00:00.000000,France,Female,48,Free,0.0
426,2023-03-02T00:00:00.000000,Austria,Female,35,Free,0.0
427,2023-08-27T00:00:00.000000,Austria,Male,28,Basic,2.99
428,2023-09-04T00:00:00.000000,Austria,Male,42,Free,0.0
429,2023-07-19T00:00:00.000000,Netherlands,Non-Binary,41,Free,0.0
430,2023-12-11T00:00:00.000000,Germany,Female,42,Basic,2.99
431,2023-05-09T00:00:00.000000,Germany,Female,21,Free,0.0
432,2023-06-07T00:00:00.000000,Netherlands,Male,27,Free,0.0
433,2023-09-22T00:00:00.000000,Germany,Female,42,Premium,5.99
434,2023-12-13T00:00:00.000000,Germany,Female,38,Free,0.0
435,2023-12-19T00:00:00.000000,France,Female,30,Basic,2.99
436,2023-11-04T00:00:00.000000,Spain,Male,43,Basic,2.99
437,2023-01-03T00:00:00.000000,Netherlands,Female,44,Basic,2.99
438,2023-09-18T00:00:00.000000,France,Male,39,Free,0.0
439,2023-06-28T00:00:00.000000,Spain,Female,28,Free,0.0
440,2023-08-25T00:00:00.000000,Spain,Female,24,Premium,5.99
441,2023-11-09T00:00:00.000000,Austria,Female,44,Free,0.0
442,2023-09-03T00:00:00.000000,Netherlands,Male,41,Premium,5.99
443,2023-08-17T00:00:00.000000,Austria,Female,33,Free,0.0
444,2023-02-08T00:00:00.000000,Germany,Female,37,Free,0.0
445,2023-07-06T00:00:00.000000,France,Female,36,Free,0.0
446,2023-11-25T00:00:00.000000,Spain,Female,59,Free,0.0
447,2023-09-06T00:00:00.000000,France,Male,33,Free,0.0
448,2023-09-03T00:00:00.000000,France,Male,38,Free,0.0
449,2023-07-06T00:00:00.000000,France,Male,35,Free,0.0
450,2023-06-05T00:00:00.000000,Netherlands,Female,37,Free,0.0
451,2023-11-16T00:00:00.000000,Netherlands,Female,53,Basic,2.99
452,2023-07-27T00:00:00.000000,France,Female,40,Basic,2.99
453,2023-01-29T00:00:00.000000,France,Male,34,Free,0.0
454,2023-07-01T00:00:00.000000,Austria,Female,21,Basic,2.99
455,2023-10-07T00:00:00.000000,Spain,Female,36,Free,0.0
456,2023-11-08T00:00:00.000000,France,Male,18,Basic,2.99
457,2023-03-10T00:00:00.000000,Austria,Male,53,Free,0.0
458,2023-07-09T00:00:00.000000,Spain,Female,25,Free,0.0
459,2023-08-03T00:00:00.000000,Netherlands,Female,39,Basic,2.99
460,2023-02-08T00:00:00.000000,Austria,Male,32,Free,0.0
461,2023-08-20T00:00:00.000000,Austria,Female,34,Free,0.0
462,2023-08-20T00:00:00.000000,Germany,Male,27,Free,0.0
463,2023-11-07T00:00:00.000000,France,Female,33,Free,0.0
464,2023-05-21T00:00:00.000000,France,Female,29,Basic,2.99
465,2023-10-15T00:00:00.000000,Netherlands,Male,28,Free,0.0
466,2023-01-17T00:00:00.000000,Austria,Male,40,Basic,2.99
467,2023-09-08T00:00:00.000000,Austria,Male,27,Free,0.0
468,2023-03-27T00:00:00.000000,Austria,Female,34,Premium,5.99
469,2023-10-26T00:00:00.000000,Netherlands,Male,23,Free,0.0
470,2023-07-19T00:00:00.000000,Netherlands,Male,23,Premium,5.99
471,2023-07-21T00:00:00.000000,Spain,Male,29,Free,0.0
472,2023-01-24T00:00:00.000000,Spain,Female,34,Basic,2.99
473,2023-11-25T00:00:00.000000,Spain,Female,33,Premium,5.99
474,2023-10-04T00:00:00.000000,Austria,Male,50,Free,0.0
475,2023-12-30T00:00:00.000000,Netherlands,Female,42,Free,0.0
476,2023-03-24T00:00:00.000000,France,Male,45,Free,0.0
477,2023-03-11T00:00:00.000000,Austria,Female,44,Free,0.0
478,2023-07-08T00:00:00.000000,Germany,Female,27,Free,0.0
479,2023-10-27T00:00:00.000000,Germany,Male,34,Basic,2.99
480,2023-07-20T00:00:00.000000,Austria,Female,27,Basic,2.99
481,2023-03-01T00:00:00.000000,Germany,Female,35,Premium,5.99
482,2023-03-23T00:00:00.000000,France,Female,33,Free,0.0
483,2023-05-27T00:00:00.000000,Austria,Male,31,Free,0.0
484,2023-04-05T00:00:00.000000,France,Male,29,Premium,5.99
485,2023-09-11T00:00:00.000000,Spain,Female,32,Free,0.0
486,2023-05-16T00:00:00.000000,Netherlands,Male,24,Premium,5.99
487,2023-12-02T00:00:00.000000,Spain,Female,47,Free,0.0
488,2023-08-13T00:00:00.000000,Germany,Male,39,Free,0.0
489,2023-11-04T00:00:00.000000,Austria,Female,21,Premium,5.99
490,2023-11-30T00:00:00.000000,Spain,Female,41,Basic,2.99
491,2023-05-10T00:00:00.000000,Netherlands,Female,39,Free,0.0
492,2023-12-01T00:00:00.000000,France,Non-Binary,30,Free,0.0
493,2023-07-03T00:00:00.000000,Austria,Male,33,Premium,5.99
494,2023-01-09T00:00:00.000000,Spain,Female,30,Basic,2.99
495,2023-09-05T00:00:00.000000,Spain,Male,41,Free,0.0
496,2023-07-07T00:00:00.000000,France,Female,30,Premium,5.99
497,2023-12-22T00:00:00.000000,Germany,Male,27,Premium,5.99
498,2023-10-05T00:00:00.000000,Austria,Male,53,Premium,5.99
499,2023-12-25T00:00:00.000000,France,Female,27,Basic,2.99
500,2023-11-13T00:00:00.000000,Austria,Male,33,Free,0.0
501,2023-06-08T00:00:00.000000,France,Male,20,Free,0.0
502,2023-12-31T00:00:00.000000,Spain,Female,32,Free,0.0
503,2023-08-21T00:00:00.000000,Spain,Male,49,Free,0.0
504,2023-12-26T00:00:00.000000,Austria,Female,35,Free,0.0
505,2023-08-26T00:00:00.000000,Netherlands,Male,48,Basic,2.99
506,2023-05-20T00:00:00.000000,Austria,Female,33,Premium,5.99
507,2023-01-13T00:00:00.000000,Spain,Male,28,Free,0.0
508,2023-05-05T00:00:00.000000,Spain,Male,29,Basic,2.99
509,2023-03-02T00:00:00.000000,Austria,Female,27,Free,0.0
510,2023-12-20T00:00:00.000000,Germany,Male,32,Free,0.0
511,2023-05-12T00:00:00.000000,Austria,Male,19,Free,0.0
512,2023-12-20T00:00:00.000000,Spain,Male,20,Free,0.0
513,2023-08-29T00:00:00.000000,Spain,Female,24,Free,0.0
514,2023-07-31T00:00:00.000000,Netherlands,Male,32,Free,0.0
515,2023-11-20T00:00:00.000000,Austria,Female,40,Free,0.0
516,2023-01-29T00:00:00.000000,Netherlands,Male,28,Basic,2.99
517,2023-08-04T00:00:00.000000,Austria,Male,36,Free,0.0
518,2023-08-17T00:00:00.000000,Germany,Male,31,Free,0.0
519,2023-06-20T00:00:00.000000,France,Female,26,Free,0.0
520,2023-10-15T00:00:00.000000,Spain,Female,44,Basic,2.99
521,2023-07-15T00:00:00.000000,Germany,Male,46,Free,0.0
522,2023-08-02T00:00:00.000000,Germany,Female,39,Free,0.0
523,2023-08-05T00:00:00.000000,Austria,Male,40,Basic,2.99
524,2023-08-19T00:00:00.000000,Netherlands,Male,28,Premium,5.99
525,2023-02-04T00:00:00.000000,France,Male,26,Premium,5.99
526,2023-12-29T00:00:00.000000,France,Male,36,Free,0.0
527,2023-12-05T00:00:00.000000,Germany,Male,39,Free,0.0
528,2023-06-17T00:00:00.000000,Germany,Male,31,Free,0.0
529,2023-01-04T00:00:00.000000,Germany,Male,28,Free,0.0
530,2023-11-28T00:00:00.000000,Netherlands,Female,39,Free,0.0
531,2023-02-21T00:00:00.000000,France,Male,47,Free,0.0
532,2023-01-02T00:00:00.000000,Germany,Female,32,Free,0.0
533,2023-08-23T00:00:00.000000,Germany,Male,41,Free,0.0
534,2023-09-28T00:00:00.000000,France,Female,31,Free,0.0
535,2023-04-25T00:00:00.000000,France,Male,28,Free,0.0
536,2023-05-02T00:00:00.000000,France,Male,28,Free,0.0
537,2023-07-09T00:00:00.000000,France,Female,25,Free,0.0
538,2023-03-27T00:00:00.000000,France,Female,52,Free,0.0
539,2023-04-09T00:00:00.000000,Netherlands,Female,29,Free,0.0
540,2023-08-30T00:00:00.000000,Austria,Male,60,Free,0.0
541,2023-12-21T00:00:00.000000,Germany,Male,36,Free,0.0
542,2023-05-30T00:00:00.000000,Netherlands,Female,41,Free,0.0
543,2023-01-27T00:00:00.000000,Spain,Male,40,Basic,2.99
544,2023-06-17T00:00:00.000000,Netherlands,Male,28,Free,0.0
545,2023-07-21T00:00:00.000000,Germany,Female,27,Premium,5.99
546,2023-02-16T00:00:00.000000,Germany,Male,32,Free,0.0
547,2023-09-29T00:00:00.000000,Austria,Male,39,Free,0.0
548,2023-11-17T00:00:00.000000,Netherlands,Male,49,Free,0.0
549,2023-07-04T00:00:00.000000,Spain,Male,34,Basic,2.99
550,2023-05-18T00:00:00.000000,Spain,Male,46,Basic,2.99
551,2023-07-11T00:00:00.000000,Germany,Female,23,Free,0.0
552,2023-08-03T00:00:00.000000,Germany,Male,24,Premium,5.99
553,2023-03-18T00:00:00.000000,Germany,Male,26,Free,0.0
554,2023-09-30T00:00:00.000000,Netherlands,Male,36,Free,0.0
555,2023-05-04T00:00:00.000000,France,Female,24,Free,0.0
556,2023-09-06T00:00:00.000000,Spain,Female,39,Free,0.0
557,2023-11-06T00:00:00.000000,Austria,Female,47,Premium,5.99
558,2023-04-24T00:00:00.000000,Spain,Male,32,Basic,2.99
559,2023-05-13T00:00:00.000000,Netherlands,Female,25,Free,0.0
560,2023-06-28T00:00:00.000000,Netherlands,Male,36,Basic,2.99
561,2023-09-08T00:00:00.000000,Spain,Female,23,Free,0.0
562,2023-03-25T00:00:00.000000,Germany,Male,22,Basic,2.99
563,2023-02-02T00:00:00.000000,Netherlands,Male,33,Free,0.0
564,2023-11-10T00:00:00.000000,Austria,Male,53,Free,0.0
565,2023-06-07T00:00:00.000000,Austria,Female,46,Basic,2.99
566,2023-01-23T00:00:00.000000,Austria,Female,27,Free,0.0
567,2023-02-01T00:00:00.000000,Spain,Female,38,Free,0.0
568,2023-11-27T00:00:00.000000,France,Female,35,Basic,2.99
569,2023-04-15T00:00:00.000000,Spain,Male,35,Free,0.0
570,2023-11-05T00:00:00.000000,Netherlands,Male,35,Basic,2.99
571,2023-10-18T00:00:00.000000,France,Male,21,Basic,2.99
572,2023-04-06T00:00:00.000000,France,Female,35,Free,0.0
573,2023-06-17T00:00:00.000000,Austria,Male,39,Premium,5.99
574,2023-07-19T00:00:00.000000,Netherlands,Female,33,Free,0.0
575,2023-01-24T00:00:00.000000,Germany,Female,40,Premium,5.99
576,2023-04-11T00:00:00.000000,Germany,Female,30,Free,0.0
577,2023-08-10T00:00:00.000000,Austria,Female,34,Basic,2.99
578,2023-12-23T00:00:00.000000,Netherlands,Male,30,Premium,5.99
579,2023-03-16T00:00:00.000000,Spain,Female,30,Basic,2.99
580,2023-06-09T00:00:00.000000,Germany,Female,44,Free,0.0
581,2023-04-26T00:00:00.000000,Netherlands,Male,43,Premium,5.99
582,2023-08-15T00:00:00.000000,Spain,Male,51,Free,0.0
583,2023-02-07T00:00:00.000000,Austria,Male,26,Free,0.0
584,2023-07-31T00:00:00.000000,Germany,Female,35,Free,0.0
585,2023-04-16T00:00:00.000000,Germany,Female,24,Free,0.0
586,2023-03-30T00:00:00.000000,Netherlands,Female,20,Premium,5.99
587,2023-05-05T00:00:00.000000,France,Female,24,Free,0.0
588,2023-07-27T00:00:00.000000,France,Female,36,Free,0.0
589,2023-08-29T00:00:00.000000,Germany,Female,47,Free,0.0
590,2023-12-12T00:00:00.000000,Spain,Male,45,Basic,2.99
591,2023-09-21T00:00:00.000000,Germany,Male,32,Basic,2.99
592,2023-06-26T00:00:00.000000,Spain,Female,29,Free,0.0
593,2023-12-20T00:00:00.000000,Germany,Male,42,Free,0.0
594,2023-02-10T00:00:00.000000,Spain,Female,42,Free,0.0
595,2023-03-27T00:00:00.000000,Spain,Female,29,Free,0.0
596,2023-02-28T00:00:00.000000,France,Male,47,Free,0.0
597,2023-12-23T00:00:00.000000,Austria,Female,32,Basic,2.99
598,2023-12-22T00:00:00.000000,Spain,Male,22,Basic,2.99
599,2023-07-18T00:00:00.000000,Netherlands,Male,38,Basic,2.99
600,2023-10-27T00:00:00.000000,Spain,Female,35,Free,0.0
601,2023-03-30T00:00:00.000000,Austria,Female,39,Free,0.0
602,2023-03-13T00:00:00.000000,Spain,Male,24,Free,0.0
603,2023-11-03T00:00:00.000000,Netherlands,Male,31,Free,0.0
604,2023-11-19T00:00:00.000000,France,Non-Binary,32,Free,0.0
605,2023-04-28T00:00:00.000000,Austria,Male,31,Free,0.0
606,2023-11-22T00:00:00.000000,Spain,Female,29,Free,0.0
607,2023-11-04T00:00:00.000000,Germany,Female,40,Free,0.0
608,2023-04-14T00:00:00.000000,Germany,Non-Binary,35,Free,0.0
609,2023-06-10T00:00:00.000000,Netherlands,Female,31,Free,0.0
610,2023-10-15T00:00:00.000000,Netherlands,Female,40,Basic,2.99
611,2023-05-10T00:00:00.000000,Netherlands,Female,45,Free,0.0
612,2023-02-06T00:00:00.000000,Spain,Female,35,Free,0.0
613,2023-10-28T00:00:00.000000,Austria,Male,28,Free,0.0
614,2023-05-03T00:00:00.000000,Germany,Male,19,Free,0.0
615,2023-01-16T00:00:00.000000,Germany,Female,31,Free,0.0
616,2023-01-21T00:00:00.000000,Netherlands,Male,24,Basic,2.99
617,2023-09-14T00:00:00.000000,France,Female,25,Free,0.0
618,2023-06-18T00:00:00.000000,Germany,Male,50,Free,0.0
619,2023-01-01T00:00:00.000000,Austria,Female,31,Basic,2.99
620,2023-09-11T00:00:00.000000,Germany,Female,34,Free,0.0
621,2023-10-24T00:00:00.000000,Germany,Male,24,Free,0.0
622,2023-06-23T00:00:00.000000,Spain,Male,46,Free,0.0
623,2023-03-11T00:00:00.000000,France,Male,28,Free,0.0
624,2023-05-04T00:00:00.000000,Germany,Male,31,Basic,2.99
625,2023-12-27T00:00:00.000000,Germany,Male,21,Free,0.0
626,2023-07-26T00:00:00.000000,Netherlands,Female,28,Premium,5.99
627,2023-12-23T00:00:00.000000,Netherlands,Male,23,Free,0.0
628,2023-03-27T00:00:00.000000,Spain,Female,27,Basic,2.99
629,2023-10-10T00:00:00.000000,France,Female,36,Basic,2.99
630,2023-01-29T00:00:00.000000,Spain,Male,38,Free,0.0
631,2023-09-09T00:00:00.000000,Austria,Male,34,Basic,2.99
632,2023-07-11T00:00:00.000000,Germany,Male,33,Premium,5.99
633,2023-08-01T00:00:00.000000,France,Male,32,Premium,5.99
634,2023-07-27T00:00:00.000000,France,Male,36,Free,0.0
635,2023-01-30T00:00:00.000000,Spain,Male,33,Basic,2.99
636,2023-11-06T00:00:00.000000,Austria,Male,21,Free,0.0
637,2023-11-25T00:00:00.000000,Netherlands,Female,29,Free,0.0
638,2023-07-28T00:00:00.000000,France,Male,49,Free,0.0
639,2023-10-24T00:00:00.000000,Netherlands,Male,33,Premium,5.99
640,2023-08-16T00:00:00.000000,Spain,Male,21,Free,0.0
641,2023-06-28T00:00:00.000000,France,Male,27,Free,0.0
642,2023-08-02T00:00:00.000000,Netherlands,Female,35,Free,0.0
643,2023-12-28T00:00:00.000000,Germany,Male,50,Free,0.0
644,2023-03-31T00:00:00.000000,Spain,Male,26,Free,0.0
645,2023-09-05T00:00:00.000000,France,Male,28,Free,0.0
646,2023-07-14T00:00:00.000000,Netherlands,Male,25,Basic,2.99
647,2023-12-04T00:00:00.000000,Germany,Female,40,Free,0.0
648,2023-09-23T00:00:00.000000,Netherlands,Female,38,Free,0.0
649,2023-11-30T00:00:00.000000,Germany,Female,27,Basic,2.99
650,2023-04-19T00:00:00.000000,Germany,Male,47,Free,0.0
651,2023-09-17T00:00:00.000000,Netherlands,Male,46,Free,0.0
652,2023-03-31T00:00:00.000000,Netherlands,Male,58,Free,0.0
653,2023-07-03T00:00:00.000000,Austria,Female,32,Basic,2.99
654,2023-04-18T00:00:00.000000,Austria,Female,26,Free,0.0
655,2023-09-05T00:00:00.000000,Austria,Female,30,Free,0.0
656,2023-01-22T00:00:00.000000,France,Female,37,Premium,5.99
657,2023-07-28T00:00:00.000000,France,Male,30,Basic,2.99
658,2023-12-28T00:00:00.000000,France,Male,20,Free,0.0
659,2023-02-11T00:00:00.000000,Netherlands,Female,24,Free,0.0
660,2023-10-28T00:00:00.000000,Netherlands,Male,20,Basic,2.99
661,2023-06-26T00:00:00.000000,Spain,Male,29,Basic,2.99
662,2023-01-29T00:00:00.000000,Germany,Female,34,Premium,5.99
663,2023-03-02T00:00:00.000000,Austria,Female,39,Free,0.0
664,2023-05-16T00:00:00.000000,Germany,Non-Binary,45,Free,0.0
665,2023-08-15T00:00:00.000000,Austria,Male,40,Free,0.0
666,2023-10-21T00:00:00.000000,Netherlands,Male,19,Free,0.0
667,2023-03-05T00:00:00.000000,Germany,Male,29,Free,0.0
668,2023-02-13T00:00:00.000000,Germany,Male,33,Basic,2.99
669,2023-03-22T00:00:00.000000,Netherlands,Male,40,Basic,2.99
670,2023-02-23T00:00:00.000000,France,Female,19,Premium,5.99
671,2023-10-31T00:00:00.000000,Austria,Male,22,Basic,2.99
672,2023-05-19T00:00:00.000000,France,Female,46,Premium,5.99
673,2023-11-16T00:00:00.000000,Germany,Female,28,Free,0.0
674,2023-09-20T00:00:00.000000,Germany,Female,29,Premium,5.99
675,2023-03-20T00:00:00.000000,France,Female,25,Free,0.0
676,2023-04-11T00:00:00.000000,Austria,Male,36,Free,0.0
677,2023-04-18T00:00:00.000000,Germany,Male,28,Free,0.0
678,2023-08-26T00:00:00.000000,Netherlands,Female,36,Free,0.0
679,2023-03-15T00:00:00.000000,Germany,Female,30,Free,0.0
680,2023-03-28T00:00:00.000000,Spain,Male,35,Premium,5.99
681,2023-07-05T00:00:00.000000,Austria,Female,27,Basic,2.99
682,2023-05-19T00:00:00.000000,France,Female,40,Free,0.0
683,2023-10-28T00:00:00.000000,France,Male,49,Free,0.0
684,2023-07-19T00:00:00.000000,France,Female,38,Free,0.0
685,2023-06-01T00:00:00.000000,Austria,Male,57,Basic,2.99
686,2023-02-26T00:00:00.000000,Germany,Male,40,Free,0.0
687,2023-02-20T00:00:00.000000,Spain,Female,29,Free,0.0
688,2023-02-07T00:00:00.000000,Spain,Female,35,Free,0.0
689,2023-01-03T00:00:00.000000,France,Female,30,Basic,2.99
690,2023-05-25T00:00:00.000000,France,Female,24,Free,0.0
691,2023-10-24T00:00:00.000000,France,Female,22,Free,0.0
692,2023-01-01T00:00:00.000000,Germany,Female,41,Free,0.0
693,2023-11-30T00:00:00.000000,Austria,Male,38,Free,0.0
694,2023-10-23T00:00:00.000000,Germany,Female,45,Free,0.0
695,2023-07-12T00:00:00.000000,Germany,Female,42,Free,0.0
696,2023-12-29T00:00:00.000000,France,Female,39,Premium,5.99
697,2023-06-18T00:00:00.000000,Austria,Female,41,Free,0.0
698,2023-05-09T00:00:00.000000,France,Female,31,Free,0.0
699,2023-05-04T00:00:00.000000,Germany,Male,30,Basic,2.99
700,2023-03-17T00:00:00.000000,Spain,Male,39,Free,0.0
701,2023-01-29T00:00:00.000000,Austria,Male,55,Free,0.0
702,2023-03-14T00:00:00.000000,Spain,Male,40,Premium,5.99
703,2023-01-23T00:00:00.000000,Spain,Male,23,Free,0.0
704,2023-06-16T00:00:00.000000,Austria,Male,53,Free,0.0
705,2023-07-11T00:00:00.000000,Netherlands,Male,32,Free,0.0
706,2023-06-03T00:00:00.000000,Netherlands,Male,25,Free,0.0
707,2023-05-20T00:00:00.000000,Germany,Male,31,Basic,2.99
708,2023-12-17T00:00:00.000000,Austria,Female,26,Free,0.0
709,2023-03-25T00:00:00.000000,Austria,Male,38,Free,0.0
710,2023-05-19T00:00:00.000000,Spain,Male,29,Free,0.0
711,2023-02-13T00:00:00.000000,France,Male,49,Free,0.0
712,2023-07-08T00:00:00.000000,Germany,Female,50,Basic,2.99
713,2023-04-28T00:00:00.000000,Germany,Non-Binary,36,Premium,5.99
714,2023-03-06T00:00:00.000000,Austria,Male,46,Basic,2.99
715,2023-06-12T00:00:00.000000,Germany,Male,25,Premium,5.99
716,2023-01-25T00:00:00.000000,Netherlands,Female,32,Basic,2.99
717,2023-07-14T00:00:00.000000,Austria,Male,24,Basic,2.99
718,2023-04-02T00:00:00.000000,Netherlands,Female,30,Free,0.0
719,2023-11-02T00:00:00.000000,France,Female,31,Free,0.0
720,2023-04-29T00:00:00.000000,Netherlands,Male,31,Free,0.0
721,2023-05-07T00:00:00.000000,France,Male,27,Free,0.0
722,2023-03-25T00:00:00.000000,Spain,Male,26,Free,0.0
723,2023-03-10T00:00:00.000000,France,Female,20,Free,0.0
724,2023-05-15T00:00:00.000000,Netherlands,Male,23,Basic,2.99
725,2023-04-30T00:00:00.000000,Austria,Male,29,Premium,5.99
726,2023-09-30T00:00:00.000000,France,Male,40,Basic,2.99
727,2023-08-03T00:00:00.000000,Germany,Male,32,Free,0.0
728,2023-09-26T00:00:00.000000,Germany,Male,32,Free,0.0
729,2023-10-09T00:00:00.000000,Austria,Male,28,Basic,2.99
730,2023-05-27T00:00:00.000000,Spain,Male,55,Free,0.0
731,2023-12-08T00:00:00.000000,Netherlands,Male,33,Free,0.0
732,2023-08-21T00:00:00.000000,Austria,Female,59,Premium,5.99
733,2023-06-25T00:00:00.000000,Austria,Male,30,Basic,2.99
734,2023-08-09T00:00:00.000000,France,Male,37,Free,0.0
735,2023-11-15T00:00:00.000000,France,Female,37,Free,0.0
736,2023-10-06T00:00:00.000000,Germany,Male,43,Free,0.0
737,2023-10-19T00:00:00.000000,Austria,Male,24,Free,0.0
738,2023-11-24T00:00:00.000000,France,Male,45,Free,0.0
739,2023-03-09T00:00:00.000000,Germany,Female,36,Basic,2.99
740,2023-11-11T00:00:00.000000,France,Male,41,Free,0.0
741,2023-05-12T00:00:00.000000,Netherlands,Male,43,Free,0.0
742,2023-06-22T00:00:00.000000,Austria,Male,28,Premium,5.99
743,2023-10-17T00:00:00.000000,Netherlands,Female,51,Free,0.0
744,2023-01-11T00:00:00.000000,France,Non-Binary,36,Free,0.0
745,2023-05-29T00:00:00.000000,Spain,Male,30,Free,0.0
746,2023-02-07T00:00:00.000000,Austria,Male,31,Free,0.0
747,2023-01-28T00:00:00.000000,Spain,Male,30,Free,0.0
748,2023-09-15T00:00:00.000000,Germany,Male,24,Free,0.0
749,2023-10-06T00:00:00.000000,Germany,Female,25,Free,0.0
750,2023-07-31T00:00:00.000000,France,Male,52,Free,0.0
751,2023-10-06T00:00:00.000000,France,Male,25,Basic,2.99
752,2023-03-23T00:00:00.000000,France,Female,30,Premium,5.99
753,2023-05-15T00:00:00.000000,Netherlands,Female,28,Basic,2.99
754,2023-11-05T00:00:00.000000,Netherlands,Male,33,Basic,2.99
755,2023-07-01T00:00:00.000000,Spain,Female,28,Free,0.0
756,2023-05-22T00:00:00.000000,Spain,Male,24,Premium,5.99
757,2023-10-13T00:00:00.000000,Spain,Male,37,Premium,5.99
758,2023-07-24T00:00:00.000000,Netherlands,Female,31,Free,0.0
759,2023-08-22T00:00:00.000000,Spain,Male,42,Basic,2.99
760,2023-06-01T00:00:00.000000,Austria,Male,40,Premium,5.99
761,2023-03-05T00:00:00.000000,Germany,Male,35,Free,0.0
762,2023-08-20T00:00:00.000000,Germany,Male,32,Free,0.0
763,2023-04-25T00:00:00.000000,Germany,Male,39,Premium,5.99
764,2023-08-07T00:00:00.000000,Netherlands,Female,35,Free,0.0
765,2023-07-09T00:00:00.000000,Austria,Male,48,Free,0.0
766,2023-01-06T00:00:00.000000,Spain,Female,52,Free,0.0
767,2023-02-24T00:00:00.000000,France,Female,36,Basic,2.99
768,2023-04-20T00:00:00.000000,Spain,Male,44,Basic,2.99
769,2023-12-19T00:00:00.000000,Germany,Male,39,Basic,2.99
770,2023-10-31T00:00:00.000000,Netherlands,Female,20,Free,0.0
771,2023-12-19T00:00:00.000000,Netherlands,Male,24,Basic,2.99
772,2023-07-04T00:00:00.000000,France,Male,40,Free,0.0
773,2023-07-02T00:00:00.000000,France,Female,42,Free,0.0
774,2023-06-03T00:00:00.000000,Netherlands,Female,30,Free,0.0
